,text,text_2,score,length
5118,GarciaOrcoyen,Intergubernamentales,9.871347490176138,33
5119,megaoperación,Instituciones,9.87134101992848,26
5120,pedopornografía,EuropaIzquierda,9.871334097302274,30
5121,Europafortaleza,Bertelsmann,9.871307860533102,26
5122,nongovernmental,DuffVoggenhuber,9.871306884769863,30
5123,Veteranos,Americanos,9.871303274793812,19
5124,reglamentomarco,anticipándome,9.871301014190722,28
5125,escandinavia,Voluntariado,9.871272902582609,24
5126,Intergubernamentales,Gyllenhammar,9.871272178185958,32
5127,Presupuestos,Cuestores,9.871260224687216,21
5128,Occidentales,Guidelines,9.871249554471982,22
5129,Institucionales,upadministration,9.87124679208525,31
5130,toxicodependencia,Interraciales,9.871245900774541,30
5131,Bankgeheimnis,judeocristiano,9.871240958308611,27
5132,BoumedienneThiery,SurEuropaAtlántico,9.871236511668549,35
5133,Humanitaria,KOMMAUSTRIA,9.871231818459847,22
5134,Subsecretario,EuropeaIzquierda,9.871226863786829,29
5135,Höhereinstufungen,LIFENaturaleza,9.871222964520523,31
5136,Pensionistas,Comisionada,9.871220923217022,23
5137,Mainstreaming,Quetzalcoatl,9.871214275249962,25
5138,Inspecciones,disgregaciones,9.871195249502092,26
5139,CristianoDemócrata,BushillMatthews,9.871189994787297,33
5140,Latinoamérica,UESudáfrica,9.87118504631744,24
5141,Transdniéster,Gobernadores,9.871176131042942,25
5142,Observatorio,Mobiliarios,9.871170711408409,23
5143,Territoriales,Rechtsakademie,9.871151527295147,27
5144,Steuereintreiber,BushillMatthews,9.87114629457444,31
5145,Vicepresidente,Tempestades,9.87113714481623,25
5146,Estadonación,comunitarización,9.871130863929155,28
5147,obstaculación,Estadonación,9.871125804634632,25
5148,Constitucionales,Presupuestario,9.8711196278426,30
5149,Constitucionales,toxicodependencia,9.871110142709425,33
5150,directivamarco,upadministration,9.871108913859915,30
5151,Thermonuclear,Vallelelersundi,9.871102369617955,28
5152,Centroafricana,MatikainenKallström,9.87108404665838,33
5153,LanguedocRoussillon,upadministration,9.871070827177554,35
5154,francoalemana,Escandinavia,9.871060739573965,25
5155,Genscher,Thatcher,9.87105961455412,16
5156,Euromediterráneo,Staffordshire,9.871053527508742,29
5157,Convencidos,Gobernadores,9.871051997813664,23
5158,Tributario,Veterinaria,9.871050985115723,21
5159,Interparlamentaria,Polluterpays,9.87102881897718,30
5160,Kitzsteinhorn,BushillMatthews,9.871026494770499,28
5161,Justificamos,Norteamérica,9.87102083560285,24
5162,Guardacostas,Polluterpays,9.871018209997434,24
5163,Figúrense,Concéntrense,9.871014539361239,21
5164,Reglamentos,Incoherente,9.87100448087767,22
5165,hostoriador,uniformador,9.871003212278083,22
5166,Napolitano,Papayannakis,9.870996883956245,22
5167,Intergubernamental,BasseNormandie,9.8709963418614,32
5168,KreissDörfler,Disneyworld,9.870995300528456,24
5169,Interinstitucional,constitución,9.870993618706052,30
5170,Decoupling,Mainstreaming,9.870987665257116,23
5171,indivisibility,desresponsabiliza,9.870987330733545,31
5172,Transdniéster,Developments,9.870985727689469,25
5173,Propuestas,Tempestades,9.870970284756474,21
5174,confrontándola,CristianoDemócrata,9.870951167486751,32
5175,Secretario,Parlamentario,9.870939842188479,23
5176,nachweislichen,Strafsachen,9.870939240506434,25
5177,MatikainenKallström,overstretching,9.87093298387526,33
5178,Transdniéster,Interventor,9.870930223411083,24
5179,Unitaria,Comunitaria,9.870915171317558,19
5180,Interuniversitaire,Interraciales,9.870901635103394,31
5181,Parlamentaria,Subsecretario,9.870901301979599,26
5182,Associazione,Subvencionar,9.87089679698934,24
5183,Socialdemócratas,Polluterpays,9.87089259413425,28
5184,Encefalopatía,Campeonato,9.870890304941755,23
5185,Consumidores,Vicepresidente,9.870889038172932,26
5186,Preferiríamos,Centroamérica,9.870884856860027,26
5187,Wolverhampton,conveniomarco,9.87088336072756,26
5188,VodafoneMannesmann,Kuckelkorns,9.870869239966822,29
5189,Constitucionales,desapariciçón,9.870868047320547,29
5190,Intergubernamentales,Commonwealth,9.87086298450919,32
5191,Unionistas,Palestina,9.870853534232147,19
5192,Florencia,Provincia,9.87083897606534,18
5193,Stregrennan,GarciaOrcoyen,9.870838803597845,24
5194,UEJordania,Macedonia,9.870830635966652,19
5195,Transdniéster,Managementknow,9.870816325605595,27
5196,judeocristiano,Escandinavia,9.870816203535052,26
5197,Rechtsakademie,BadenWürttemberg,9.870812367370654,30
5198,Europafortaleza,Papayannakis,9.870804864684473,27
5199,Profesional,Conclusiones,9.87079066504143,23
5200,Observatorio,Parlamentario,9.870784377146096,25
5201,carreteraferrocarril,BruselasAmsterdam,9.870778550089799,37
5202,Vicepresidenta,LIFENaturaleza,9.870776643344755,28
5203,colegislación,Constitucional,9.870764041682147,27
5204,Vicepresidentes,EuropaIzquierda,9.870763812133607,30
5205,Interamericana,conveniomarco,9.870760661518466,27
5206,euromediteránea,trastrocamiento,9.870759164068268,30
5207,directivamarco,Interparlamentario,9.87075157212529,32
5208,upadministration,Presupuestario,9.87074483840609,30
5209,Martin,Martín,9.870740067713134,12
5210,Basándome,confiándome,9.870721203664406,20
5211,EuropeaIzquierda,Valdivielso,9.870709208437127,27
5212,Mobiliarios,Subsahariana,9.870707912429108,23
5213,Rechtsakademie,Saarbrücken,9.870704962271759,25
5214,Association,Comisionado,9.870693768860392,22
5215,Aniversario,Monetario,9.870668529188286,20
5216,Plantation,Marionetas,9.870667613249717,20
5217,desapariciçón,desresponsabiliza,9.870650633670156,30
5218,gobernación,disgregaciones,9.870648420687573,25
5219,Valdivielso,Wohlfahrtsverbände,9.87063773688591,29
5220,Vicepresidente,trastrocamiento,9.870636183236861,29
5221,ParísStGermain,Contradicen,9.870631003319065,25
5222,Pietrasanta,Contradicen,9.870620913748846,22
5223,Inquietudes,brigadieres,9.87062037860656,22
5224,Euromediterráneo,Sheperdstown,9.87061585866819,28
5225,Nicaragua,Paraguay,9.870607095405248,17
5226,Interuniversitaire,Vicepresidente,9.870605212722051,32
5227,Stimmbürgerschaft,PSEVertsALEGUENGL,9.87060365514882,34
5228,Stenmarck,Framework,9.870602667720455,18
5229,SOSDemocracia,Consumidores,9.870602101794269,25
5230,Setecientos,Bolkenstein,9.870595014702138,22
5231,Finanzminister,Interamericana,9.870592378046938,28
5232,Euromediterráneo,Nourredine,9.870590230691676,26
5233,Crossborder,Oostlander,9.870584659907568,21
5234,KreisslDörfler,Matabelelandia,9.870582634445382,28
5235,Vicepresidenta,abastecimiento,9.870580352914047,28
5236,Matabelelandia,UEJordania,9.870576848435986,24
5237,Hammas,Bahamas,9.870573406992001,13
5238,circunscribiera,Rechtsakademie,9.870559094947826,29
5239,jurídicoadministrativa,políticoadministrativos,9.870558778810985,45
5240,Lalumière,Decourrière,9.870557001433523,20
5241,EuropaIzquierda,Stimmbürgerschaft,9.8705522356821,32
5242,EuropaIzquierda,Møllergårdens,9.870537377382455,28
5243,LIFENaturaleza,Kirguizstán,9.870536192086515,25
5244,Palestina,Hesseltine,9.870528903196664,19
5245,Yugoslavia,Eslovaquia,9.870514402657491,20
5246,Intergubernamentales,Frankenbouff,9.870508262101277,32
5247,Holandesas,Libertades,9.870500798676197,20
5248,disfuncionamientos,EuropaIzquierda,9.87047927901954,33
5249,Centenares,Vicepresidenta,9.870476661412956,24
5250,Subsecretario,Europafortaleza,9.870449999594948,28
5251,confrontándola,israelípalestina,9.870448476668386,30
5252,LanguedocRoussillon,Constitucionales,9.870439232010037,35
5253,Intergubernamentales,Multilateral,9.870436212824309,32
5254,Jesucristo,Holocausto,9.870414981204252,20
5255,Historia,moratoria,9.87040894824293,17
5256,Diamantopoulou,turcochipriota,9.870401670506055,28
5257,Plantation,migration,9.870400068272923,19
5258,governments,Intergubernamental,9.87038694383158,29
5259,Bertelsmann,Wolverhampton,9.870381790382929,24
5260,inventor,Interventor,9.870379841807127,19
5261,biodiversidad,desresponsabiliza,9.870377400820757,30
5262,Vallelersundi,Matabelelandia,9.87036445720509,27
5263,MarieHelène,Wilhelmshaven,9.870363140101814,24
5264,Boeing,Fishing,9.870361762098916,13
5265,disfuncionamientos,instruments,9.87035562262897,29
5266,OloronCanfranc,HamburgoCopenhague,9.870348756397425,32
5267,Parlamentario,Comunitaria,9.870336116567898,24
5268,Consumidores,Occidentales,9.870330242454951,24
5269,Vicepresidenta,Developments,9.870329555133623,26
5270,LIFENaturaleza,Handlungsbedarf,9.870324652941843,29
5271,England,Ireland,9.870312374653912,14
5272,Steuereintreiber,Complementariedad,9.870308224526713,33
5273,Socialdemócratas,Vallelelersundi,9.870303760688973,31
5274,upadministration,Höhereinstufungen,9.870303436001167,33
5275,Bertelsmann,Disneyworld,9.87028479466579,22
5276,gobernación,preotección,9.870260737985907,22
5277,Municipios,Principio,9.870255042588019,19
5278,Jarzembowski,Saarbrücken,9.870254148734835,23
5279,Talleyrand,Brundtland,9.870252892389251,20
5280,Bertelsmann,Wohlfahrtsverbände,9.870249206325818,29
5281,Wohlfahrtsverbände,Presupuestaria,9.870249054462512,32
5282,Wilhelmshaven,Rechtsakademie,9.870247553833467,27
5283,conveniomarco,circunscribiera,9.870237210228757,28
5284,Católica,Británica,9.870232067826652,17
5285,Vallelersundi,BoumedieneThiery,9.870223507832295,29
5286,Alyssandrakis,ParísStGermain,9.870218582796394,27
5287,Euroatlántica,Americanos,9.870218512865852,23
5288,Interraciales,GarciaOrcoyen,9.870217657428007,26
5289,Comisarios,Veterinaria,9.870214281616684,21
5290,Polluterpays,liberalizadores,9.870213716569122,27
5291,Comandante,Parlamentos,9.870210691389042,21
5292,Handlungsbedarf,Managementknow,9.870207381913024,29
5293,Beaconsfield,BadenWürttemberg,9.87020210909929,28
5294,Diamantopoulou,Polluterpays,9.870195126143054,26
5295,Democracias,GuineaBissau,9.870187693290912,23
5296,trastrocamiento,Euromediterráneo,9.870173459322668,31
5297,Comunitaria,Margarita,9.870170020695147,20
5298,apaciguamiento,instruments,9.870159582967066,25
5299,Presupuestaria,Guardacostas,9.870139237145406,26
5300,Constitucionales,Wohlfahrtsverbände,9.870129277956712,34
5301,conveniomarco,escandinavia,9.870125433616412,25
5302,Guardacostas,Proporcionales,9.870104751291603,26
5303,Violencia,Valencia,9.870100679946251,17
5304,Guardacostas,Bankgeheimnis,9.870097085835846,25
5305,Developments,Fundamentales,9.870094309475284,25
5306,Pirineos,Matosinhos,9.870091114706867,18
5307,Comunitaria,Toxicomanías,9.870077163280694,23
5308,Paddington,Buttiglione,9.870068270040383,21
5309,SOSDemocracia,Instituciones,9.870067323295993,26
5310,armonizacion,concepción,9.870063440500394,22
5311,Multilateral,Europafortaleza,9.870052921187023,27
5312,Intergubernamental,Vicepresidente,9.870046194261743,32
5313,acuerdomarco,confrontándola,9.870041662947566,26
5314,Napolitano,Palestinos,9.870034945482073,20
5315,Institucionales,Associazione,9.870032878528935,27
5316,toxicodependencia,Vallelersundi,9.87002473864205,30
5317,BoumédienneThiery,demócratacristiana,9.870023709937314,35
5318,Territoriales,Territorios,9.870022979664455,24
5319,Diamantopoulou,acuerdomarco,9.870014749384383,26
5320,Veterinaria,Interparlamentario,9.87001339909102,29
5321,OloronCanfranc,Handlungsbedarf,9.870011063285727,29
5322,Británica,Política,9.87000812566636,17
5323,brigadieres,Conservadores,9.869990587963589,24
5324,Valdivielso,Jarzembowski,9.869986134686194,23
5325,Interinstitucional,Pensionistas,9.869976202529816,30
5326,Kwomintang,Poettering,9.869968078340523,20
5327,Kuomintang,Poettering,9.869968078340523,20
5328,Wohlfahrtsverbände,disfuncionamientos,9.86996398799087,36
5329,Installations,Beaconsfield,9.869947926288113,25
5330,circunscribiera,administration,9.86992474788613,29
5331,Sanitaria,KLMAlitalia,9.869919143442875,20
5332,EuropeaIzquierda,SOSDemocracia,9.869914670201908,29
5333,Papayannakis,Perspectivas,9.869914366685117,24
5334,Soviética,Sudamérica,9.869909251507025,19
5335,Association,Parkinson,9.869909218342208,20
5336,Marionetas,Organization,9.869906860333792,22
5337,Møllergårdens,BoumedienneThiery,9.869900962892187,30
5338,BoumedieneThiery,Intergubernamental,9.869900247278014,34
5339,Matabeleland,Bertelsmann,9.86989484266884,23
5340,Permitirían,Debilitaría,9.869894213830552,22
5341,Internos,Veteranos,9.869891717739273,17
5342,megaoperación,caparazón,9.869872892037288,22
5343,overthecounter,toxicodependencia,9.869872681905727,31
5344,Intergubernamentales,carreteraferrocarril,9.869870995534626,40
5345,Associazione,armonizacion,9.869863055259788,24
5346,EuropeaTúnez,euromediteránea,9.8698625307225,27
5347,Eline,Online,9.86986186654672,11
5348,Interparlamentario,acuerdomarco,9.869854582990495,30
5349,Kuckelkorns,Wohlfahrtsverbände,9.869832354126139,29
5350,Excelencia,providencia,9.86981987039326,21
5351,Thermonuclear,Matabeleland,9.869807585916403,25
5352,BruselasAmsterdam,Interinstitucional,9.86980369837471,35
5353,KreisslDörfler,Intergubernamental,9.869803515847718,32
5354,Interamericana,Recapaciten,9.869802975067994,25
5355,autoimpusiera,Subsecretario,9.869800015288888,26
5356,confiándome,Haciéndome,9.86979739447829,21
5357,Papayannakis,Tayikistán,9.869791817590999,22
5358,Thailandia,Tanzania,9.86979156501304,18
5359,trastrocamiento,Transdniéster,9.869786415590527,28
5360,Federación,homgeneización,9.869785932466714,24
5361,Stimmbürgerschaft,Quetzalcoatl,9.869784895188866,29
5362,KreisslDörfler,Oostlander,9.869772469450616,24
5363,Sandersten,Presidenta,9.869770747622281,20
5364,superdiplomáticos,Interuniversitaire,9.86976823191075,35
5365,HelmsBurton,Campeonato,9.869749252380291,21
5366,judeocristiano,supertrigos,9.869748926504629,25
5367,Inversiones,Proporcionales,9.869739688906513,25
5368,Vicepresidentes,Wilhelmshaven,9.869737789772657,28
5369,Sanitaria,Alitalia,9.869733402729645,17
5370,Sentiría,Sanitaria,9.869717950589155,17
5371,Interuniversitaire,BoumedieneThiery,9.869714355928696,34
5372,Quetzalcoatl,Ballycastle,9.869713846020968,23
5373,Mobiliarios,Comunitaria,9.869713699407354,22
5374,overstretching,BushillMatthews,9.869713633496087,29
5375,EuropeaTúnez,Europeasocios,9.869709008672643,25
5376,Conservadores,Beaconsfield,9.869707964868862,25
5377,desfiscalización,Proporcionales,9.869707242628415,30
5378,Installations,juridictionnel,9.869697944540865,27
5379,Yorkshire,Staffordshire,9.869694994898902,22
5380,Representante,USDepartment,9.86968476656462,25
5381,Observatorio,Monetarios,9.869679614371542,22
5382,VodafoneMannesmann,RandzioPlath,9.869668898492051,30
5383,decisiónmarco,Socialdemócratas,9.86966042592523,29
5384,Secretario,Humanitaria,9.86964918927974,21
5385,Daphne,Daphné,9.86964406596131,12
5386,Partidos,Mercados,9.869639650532829,16
5387,Parlamento,Alimentos,9.869618683793597,19
5388,Pensionistas,Associazione,9.869616424320787,24
5389,ParísStGermain,francoalemana,9.869612113041702,27
5390,Vicepresidente,Matabelelandia,9.869609194614345,28
5391,Cristianos,Organization,9.869606197098094,22
5392,Perspectivas,EuropeaSuiza,9.869605766523943,24
5393,Mercados,Comparados,9.869604914612584,18
5394,Mediterráneo,BoumédieneThiery,9.869594032991886,28
5395,Papayannakis,liberalizadores,9.869593704552603,27
5396,Arvidsson,Tomlinson,9.869591581654655,18
5397,EuropeaSuiza,Democracias,9.869588978349718,23
5398,AustroHúngaro,SurEuropaAtlántico,9.869574491073696,31
5399,Alyssandrakis,Proporcionales,9.869566523264591,27
5400,Iniciativa,Normativa,9.869554332436296,19
5401,brigadieres,Gobernadores,9.869553066076973,23
5402,intendencia,Vicepresidencia,9.86954295813505,26
5403,disfuncionamientos,Constituyente,9.869527714861066,31
5404,GarciaOrcoyen,Inteligencia,9.869523698570694,25
5405,disfuncionamientos,juridictionnel,9.869511677954193,32
5406,EuropeaSuiza,Polluterpays,9.869509466531527,24
5407,settlements,Managementknow,9.869508884941304,25
5408,agricultura,congratulo,9.869504119762011,21
5409,Veterinaria,Veterinary,9.869501881713807,21
5410,Veterinaria,Interparlamentaria,9.869496314268893,29
5411,Jordania,Tailandia,9.86948537534263,17
5412,Pietrasanta,Interparlamentario,9.869479467581495,29
5413,Intergubernamentales,Parlamentaria,9.869477027019643,33
5414,EuropaIzquierda,Steuereintreiber,9.86947575646975,31
5415,overthecounter,BadenWürttemberg,9.869464695552253,30
5416,Liechtenstein,ParísStGermain,9.869451520094639,27
5417,Communication,conveniomarco,9.869449676172222,26
5418,upadministration,MatikainenKallström,9.869446515632102,35
5419,Demócrata,Hipócrates,9.869435924761731,19
5420,Schweigepflicht,Wohlfahrtsverbände,9.869429259170767,33
5421,francoalemana,Wolverhampton,9.869427515736755,26
5422,dassistance,examinase,9.869416855885007,20
5423,overstretching,turcochipriota,9.869416319964316,28
5424,Socialdemócratas,Vicepresidenta,9.86941234195405,30
5425,Liechtenstein,Managementknow,9.869407690863042,27
5426,Dramatizar,Morningstar,9.869385325109395,21
5427,Liechtenstein,disfuncionamientos,9.869379828197681,31
5428,Sociedades,Conservadores,9.869379308812972,23
5429,Beaconsfield,Disneyworld,9.869376781937532,23
5430,Beysen,Thyssen,9.869364761500321,13
5431,Proporcionales,transregional,9.869359536024463,27
5432,Turquía,UETurquía,9.869356836976097,16
5433,Centroamérica,CristianoDemócrata,9.869351582943029,31
5434,Representante,Chevènement,9.869351331669597,24
5435,Chevènement,Representante,9.869351331669597,24
5436,superdiplomáticos,upadministration,9.86934985382426,33
5437,Europeo,EEurope,9.869349667234568,14
5438,Quetzalcoatl,Interamericana,9.86932995599224,26
5439,proceedings,screening,9.869326979020052,20
5440,Höhereinstufungen,Intergubernamental,9.869324625174121,35
5441,Euromediterráneo,Preferiríamos,9.869323005513165,29
5442,Aniversario,Comisarios,9.869322467277108,21
5443,Norteamérica,Emblemático,9.869321623370992,23
5444,Tempestades,Contradicen,9.869314890976517,22
5445,circunscribiera,Wolverhampton,9.86930129506718,28
5446,Consumidores,Presidentas,9.869298942201162,23
5447,Polluterpays,Kitzsteinhorn,9.869298600035103,25
5448,Encefalopatía,Papayannakis,9.869296002307447,25
5449,Pensionistas,Protestas,9.869295000534768,21
5450,Utilicémosla,Llamémoslo,9.869291107393527,22
5451,Presupuestaria,implementation,9.869267058663864,28
5452,Pensionistas,Condiciones,9.869265037545489,23
5453,Monetarios,Comunitaria,9.86926234223662,21
5454,Complementariedad,CreutzfeldtJacob,9.869244794091399,33
5455,Garantía,Garantías,9.869233944869126,17
5456,Alyssandrakis,Indicadores,9.869232556818403,24
5457,Vicepresidente,BruselasAmsterdam,9.86923224312751,31
5458,Utilicémosla,Socialdemócratas,9.869213741265748,28
5459,Fundamentales,Stregrennan,9.8692106874401,24
5460,Vallelelersundi,Europafortaleza,9.86920772295374,30
5461,Nabucodonosor,Polluterpays,9.869198302632494,25
5462,conveniomarco,Euromediterráneo,9.86919331910543,29
5463,Stimmbürgerschaft,BoumedienneThiery,9.869192385775717,34
5464,Ballycastle,Latinoamérica,9.869174322255464,24
5465,Liechtenstein,abastecimiento,9.869150708646762,27
5466,transregional,desresponsabiliza,9.86914014024707,30
5467,Comunitario,Organization,9.869134496174425,23
5468,Guidelines,Institucionales,9.869131905918936,25
5469,Diputados,Mercados,9.86912670425975,17
5470,mainstreaming,BruselasAmsterdam,9.869124354870506,30
5471,confiándome,oprimiéndola,9.869122587245002,23
5472,proceedings,juridictionnel,9.869121163275201,25
5473,Vallelelersundi,Wolverhampton,9.869118004825095,28
5474,Aniversario,Ministerios,9.869103780270832,22
5475,SOSDemocracia,Finanzplätze,9.869099381994822,25
5476,Municipios,Monetarios,9.869094329768304,20
5477,CALEIDOSCOPIO,Koulourianos,9.86907821113235,25
5478,Koulourianos,Caleidoscopio,9.86907821113235,25
5479,implementation,Representante,9.869067429138452,27
5480,Comisariado,KLMAlitalia,9.86906003924579,22
5481,Andersson,Robertson,9.869054890856019,18
5482,Business,Direcciones,9.86905427819492,19
5483,Territoriales,KLMAlitalia,9.86904544845071,24
5484,Inquietudes,Vicepresidenta,9.869044605025813,25
5485,Alyssandrakis,EuropaIzquierda,9.869039069698935,28
5486,Inspectorate,Directora,9.869035395894695,21
5487,Dominique,Autonómica,9.869025080829898,19
5488,Constitucionales,Atxalandabaso,9.869022471492695,29
5489,Comisariado,Comunitaria,9.869014664034175,22
5490,GarciaOrcoyen,Constituyente,9.869012139123448,26
5491,Installations,Interinstitucional,9.86900031739579,31
5492,Nórdicos,Económicos,9.868991542384686,18
5493,Biomedicina,Contradicen,9.86898708286892,22
5494,Subsecretario,Toxicomanías,9.86897938752656,25
5495,Flandes,Hernández,9.868971237794197,16
5496,Británicas,Atlántica,9.86895613167735,19
5497,Monetarios,Preferiríamos,9.868955863162881,23
5498,sobrecomercialización,disfuncionamientos,9.868953729932933,39
5499,Gobernadores,Møllergårdens,9.868944585541634,25
5500,Armonizaremos,Ministerios,9.86894325018074,24
5501,Europafortaleza,Commonwealth,9.868940398690981,27
5502,Presupuestario,Intergubernamentales,9.868935163305641,34
5503,obstaculación,transregional,9.868933881763326,26
5504,LIFENaturaleza,Diamantopoulou,9.86893211011294,28
5505,Installations,Organization,9.868930695952805,25
5506,Centroamérica,Emblemático,9.86892160543318,24
5507,Inversiones,Inverness,9.868920640196478,20
5508,EuropaIzquierda,Nabucodonosor,9.868908899257127,28
5509,francoalemana,preabolicionista,9.868904183694037,29
5510,Conservadores,Handlungsbedarf,9.868887251455615,28
5511,Sellafield,BoumedieneThiery,9.868867473971466,26
5512,Papayannakis,Europeasocios,9.8688661749311,25
5513,Wohlfahrtsverbände,Crossborder,9.86885616324314,29
5514,Euroejército,euromediteránea,9.868856055285303,27
5515,Interinstitucional,Beaconsfield,9.868854030364172,30
5516,Atengámonos,Culminemos,9.868850426055051,21
5517,implementation,mainstreaming,9.868845841938128,27
5518,Laponia,Valonia,9.868840320087708,14
5519,Tributario,Sanitaria,9.868835458451835,19
5520,francoalemana,Territoriales,9.868828538528032,26
5521,Principios,Pensionistas,9.868816784609058,22
5522,substituirlos,superdiplomáticos,9.868815713898734,30
5523,Interamericana,Papayannakis,9.868809867238353,26
5524,decisiónmarco,cohabitation,9.86879568350372,25
5525,Occidentales,Occidental,9.86878499136025,22
5526,Opinión,Comsión,9.868784836005632,14
5527,Proporcionales,Direcciones,9.868784079087622,25
5528,juridictionnel,EuropeaIzquierda,9.86878169538646,30
5529,SOSDemocracia,Difundiremos,9.868781204918026,25
5530,confrontándola,SurEuropaAtlántico,9.868780982308976,32
5531,Alyssandrakis,Territoriales,9.86878046719912,26
5532,MarieHelène,Vicepresidentes,9.86877769767053,26
5533,Interamericana,BasseNormandie,9.868769211539888,28
5534,Macdonald,Guadalcanal,9.868767650199748,20
5535,Inversiones,Supervisión,9.868763804824862,22
5536,Intervendría,escandinavia,9.868731640236316,24
5537,BushillMatthews,EuropeaIzquierda,9.86872160624256,31
5538,PlumbDelors,Europafortaleza,9.868708039489524,26
5539,Stregrennan,MarieHelène,9.86870612891784,22
5540,Intergubernamentales,Gobernadores,9.868700888599186,32
5541,Pietrasanta,francoalemana,9.868695706547545,24
5542,Nabucodonosor,Caleidoscopio,9.868689541273072,26
5543,Nabucodonosor,CALEIDOSCOPIO,9.868689541273072,26
5544,Pakistán,Kazajstán,9.86868513507165,17
5545,Toxicomanías,Interparlamentaria,9.86867854337219,30
5546,Schweigepflicht,EuropeaIzquierda,9.868673411462217,31
5547,Guardacostas,Finanzplätze,9.868670752192411,24
5548,EuropeaESA,EuropeaTúnez,9.86865834499971,22
5549,HamburgoCopenhague,Conservadores,9.868656644632456,31
5550,abastecimiento,Rechtsakademie,9.868655914759263,28
5551,Vicepresidencia,EuropaIzquierda,9.868652240415052,30
5552,toxicodependencia,RothBehrendt,9.868640284759403,29
5553,Cederschiöld,Beaconsfield,9.868630998445829,24
5554,disfuncionamientos,Gubernamental,9.86862915319498,31
5555,Organization,migration,9.868628687103921,21
5556,Vallelelersundi,Euromediterráneo,9.868613581376929,31
5557,BoumedienneThiery,Beaconsfield,9.868608441539994,29
5558,autoimpusiera,Interuniversitaire,9.868607287076577,31
5559,biodiversidad,sobrecomercialización,9.86860204095535,34
5560,Holandesas,Indicadores,9.868601377704039,21
5561,menosprecie,providencia,9.868587606528315,22
5562,LIFENaturaleza,CreutzfeldtJacob,9.868567911431022,30
5563,Polluterpays,Møllergårdens,9.868565269106776,25
5564,desapariciçón,noalineación,9.868562964019347,25
5565,Comunitario,Mobiliarios,9.868560780599902,22
5566,Alyssandrakis,Organization,9.868559243026635,25
5567,Salafranca,Euroatlántica,9.868558804465236,23
5568,BoumedienneThiery,Vicepresidentes,9.868555420497175,32
5569,Wolverhampton,Organization,9.868553531956662,25
5570,Reglamento,Alimentos,9.868548965125758,19
5571,Sociedades,Gobernadores,9.86854757322586,22
5572,Representante,Stregrennan,9.868547469893624,24
5573,Cosette,Arlette,9.868541428921452,14
5574,Vicepresidente,Jungfernrede,9.868539516822928,26
5575,conveniomarco,autoimpusiera,9.868537600594212,26
5576,Debilitaría,Comisarios,9.868531095528049,21
5577,BoumedienneThiery,CreutzfeldtJacob,9.868523605058336,33
5578,Cristiano,Veterinaria,9.8685206407707,20
5579,Scarborough,CreutzfeldtJacob,9.868504765261813,27
5580,Associazione,Provisional,9.868486229661132,23
5581,Noirmoutier,Christopher,9.868478394787259,22
5582,febreromarzo,Encefalopatía,9.868475927358869,25
5583,Wohlfahrtsverbände,francoalemana,9.868467551547527,31
5584,Finanzminister,Intergubernamentales,9.868464876168948,34
5585,Interinstitucional,mainstreaming,9.868451762324813,31
5586,Vicepresidenta,Geberlandes,9.868449568578122,25
5587,Voluntariado,Eurolandia,9.868444348046632,22
5588,Institucionales,Bankgeheimnis,9.86844399555437,28
5589,administration,Encefalopatía,9.86844033877852,27
5590,ParísStGermain,Centroamérica,9.868437989608918,27
5591,Wolverhampton,BoumedieneThiery,9.868431961977342,29
5592,Pensionistas,Comisionado,9.868431435765153,23
5593,Euromediterráneo,LIFENaturaleza,9.868430375589327,30
5594,Convenimos,Sentémonos,9.868420592218458,20
5595,Perspectivas,Alyssandrakis,9.868411521520056,25
5596,Presidencias,Holandesas,9.868406334424314,22
5597,Presupuestos,Finisterres,9.868406180910327,23
5598,Conciertos,Setecientos,9.868403949116669,21
5599,Tempestades,Socialdemócratas,9.868386434993079,27
5600,upadministration,Finanzminister,9.868375421575173,30
5601,Herzogenrath,Frankenbouff,9.868373866611694,24
5602,administration,euromediteránea,9.868362163278396,29
5603,Apartheid,Libertad,9.868360146686669,17
5604,ParísStGermain,Latinoamericano,9.868359171519835,29
5605,Ruanda,Rwanda,9.868353369776694,12
5606,Kirguizstán,Institucionales,9.86834205197861,26
5607,Beaconsfield,disfuncionamientos,9.86833640063759,30
5608,Transdniéster,circunscribiera,9.86832578690025,28
5609,OloronCanfranc,Latinoamericano,9.86831090579618,29
5610,Beaconsfield,LIFENaturaleza,9.868310359442589,26
5611,Pesidencia,URGENCIA,9.86830918545907,18
5612,Económico,Económica,9.8683072583678,18
5613,Wolverhampton,espantapájaros,9.868304084027349,27
5614,turcochipriota,administration,9.868301534870467,28
5615,espantapájaros,Archipiélago,9.868288979770611,26
5616,Interparlamentario,abastecimiento,9.868273724200629,32
5617,LanguedocRoussillon,circunscribiera,9.868265326112141,34
5618,Thielemans,Intergubernamentales,9.868259907747014,30
5619,Atxalandabaso,Institucionales,9.86825736237214,28
5620,Europeasocios,Vicepresidencia,9.868248398853055,28
5621,Polluterpays,PlumbDelors,9.868248024825157,23
5622,Stimmbürgerschaft,Höhereinstufungen,9.868247582489985,34
5623,reponderación,Convenciones,9.868246785389243,25
5624,Miguélez,Generales,9.868246032597668,17
5625,Vallelelersundi,BasseNormandie,9.868244035547637,29
5626,Representante,BasseNormandie,9.868243956077688,27
5627,Christopher,Polluterpays,9.868239941272979,23
